"timeMillisSpent","score"
39789,"0hard/-11soft"
39797,"0hard/-11soft"
39806,"0hard/-11soft"
39815,"0hard/-11soft"
39826,"0hard/-11soft"
39835,"0hard/-11soft"
39845,"0hard/-11soft"
39855,"0hard/-11soft"
39864,"0hard/-11soft"
39873,"0hard/-11soft"
39884,"0hard/-11soft"
39894,"0hard/-11soft"
39902,"0hard/-11soft"
39911,"0hard/-11soft"
39921,"0hard/-11soft"
39931,"0hard/-11soft"
39941,"0hard/-11soft"
39951,"0hard/-15soft"
39959,"0hard/-11soft"
39968,"0hard/-11soft"
39977,"0hard/-11soft"
39985,"0hard/-11soft"
39994,"0hard/-11soft"
40008,"0hard/-11soft"
40019,"0hard/-11soft"
40028,"0hard/-11soft"
40038,"0hard/-11soft"
40046,"0hard/-11soft"
40058,"0hard/-11soft"
40071,"0hard/-11soft"
40083,"0hard/-11soft"
40092,"0hard/-11soft"
40102,"0hard/-11soft"
40111,"0hard/-11soft"
40121,"0hard/-11soft"
40130,"0hard/-11soft"
40140,"0hard/-11soft"
40149,"0hard/-11soft"
40158,"0hard/-11soft"
40169,"0hard/-11soft"
40179,"0hard/-11soft"
40189,"0hard/-11soft"
40199,"0hard/-11soft"
40208,"0hard/-11soft"
40218,"0hard/-11soft"
40228,"0hard/-11soft"
40241,"0hard/-11soft"
40252,"0hard/-11soft"
40260,"0hard/-11soft"
40268,"0hard/-11soft"
40276,"0hard/-11soft"
40285,"0hard/-11soft"
40294,"0hard/-11soft"
40306,"0hard/-11soft"
40316,"0hard/-12soft"
40324,"0hard/-11soft"
40332,"0hard/-11soft"
40340,"0hard/-11soft"
40349,"0hard/-11soft"
40359,"0hard/-11soft"
40371,"0hard/-11soft"
40380,"0hard/-14soft"
40390,"0hard/-14soft"
40400,"0hard/-14soft"
40408,"0hard/-14soft"
40416,"0hard/-14soft"
40426,"0hard/-14soft"
40436,"0hard/-14soft"
40446,"0hard/-14soft"
40458,"0hard/-14soft"
40468,"0hard/-17soft"
40478,"0hard/-14soft"
40486,"0hard/-14soft"
40494,"0hard/-14soft"
40502,"0hard/-14soft"
40512,"0hard/-14soft"
40521,"0hard/-14soft"
40531,"0hard/-14soft"
40540,"0hard/-14soft"
40549,"0hard/-14soft"
40557,"0hard/-11soft"
40565,"0hard/-11soft"
40574,"0hard/-11soft"
40584,"0hard/-11soft"
40592,"0hard/-11soft"
40602,"0hard/-11soft"
40611,"0hard/-11soft"
40623,"0hard/-11soft"
40632,"0hard/-11soft"
40643,"0hard/-11soft"
40652,"0hard/-11soft"
40661,"0hard/-11soft"
40669,"0hard/-11soft"
40678,"0hard/-11soft"
40686,"0hard/-11soft"
40696,"0hard/-11soft"
40705,"0hard/-11soft"
40717,"0hard/-11soft"
40727,"0hard/-15soft"
40737,"0hard/-15soft"
40746,"0hard/-15soft"
40755,"0hard/-15soft"
40765,"0hard/-15soft"
40777,"0hard/-15soft"
40787,"0hard/-19soft"
40796,"0hard/-19soft"
40805,"0hard/-19soft"
40813,"0hard/-19soft"
40821,"0hard/-15soft"
40828,"0hard/-15soft"
40839,"0hard/-15soft"
40848,"0hard/-15soft"
40857,"0hard/-15soft"
40867,"0hard/-15soft"
40876,"0hard/-15soft"
40885,"0hard/-15soft"
40895,"0hard/-15soft"
40904,"0hard/-15soft"
40915,"0hard/-15soft"
40926,"0hard/-15soft"
40935,"0hard/-15soft"
40944,"0hard/-15soft"
40952,"0hard/-15soft"
40961,"0hard/-15soft"
40971,"0hard/-15soft"
40980,"0hard/-15soft"
40991,"0hard/-15soft"
41000,"0hard/-17soft"
41009,"0hard/-17soft"
41020,"0hard/-17soft"
41030,"0hard/-17soft"
41039,"0hard/-15soft"
41051,"0hard/-15soft"
41062,"0hard/-15soft"
41072,"0hard/-15soft"
41082,"0hard/-15soft"
41091,"0hard/-15soft"
41104,"0hard/-15soft"
41116,"0hard/-15soft"
41128,"0hard/-15soft"
41138,"0hard/-15soft"
41148,"0hard/-15soft"
41157,"0hard/-15soft"
41167,"0hard/-15soft"
41177,"0hard/-15soft"
41188,"0hard/-15soft"
41198,"0hard/-15soft"
41208,"0hard/-15soft"
41218,"0hard/-15soft"
41228,"0hard/-15soft"
41238,"0hard/-15soft"
41251,"0hard/-15soft"
41260,"0hard/-15soft"
41271,"0hard/-15soft"
41282,"0hard/-15soft"
41292,"0hard/-15soft"
41302,"0hard/-15soft"
41312,"0hard/-15soft"
41322,"0hard/-17soft"
41331,"0hard/-15soft"
41339,"0hard/-15soft"
41348,"0hard/-15soft"
41356,"0hard/-15soft"
41366,"0hard/-15soft"
41377,"0hard/-15soft"
41387,"0hard/-18soft"
41399,"0hard/-18soft"
41407,"0hard/-15soft"
41414,"0hard/-15soft"
41422,"0hard/-15soft"
41430,"0hard/-11soft"
41438,"0hard/-11soft"
41448,"0hard/-11soft"
41457,"0hard/-11soft"
41466,"0hard/-11soft"
41477,"0hard/-11soft"
41485,"0hard/-11soft"
41493,"0hard/-14soft"
41501,"0hard/-14soft"
41509,"0hard/-11soft"
41515,"0hard/-11soft"
41524,"0hard/-11soft"
41533,"0hard/-11soft"
41544,"0hard/-11soft"
41555,"0hard/-11soft"
41564,"0hard/-13soft"
41573,"0hard/-13soft"
41581,"0hard/-11soft"
41589,"0hard/-11soft"
41598,"0hard/-11soft"
41608,"0hard/-11soft"
41618,"0hard/-11soft"
41629,"0hard/-11soft"
41637,"0hard/-15soft"
41646,"0hard/-15soft"
41654,"0hard/-11soft"
41662,"0hard/-11soft"
41670,"0hard/-11soft"
41679,"0hard/-11soft"
41687,"0hard/-11soft"
41700,"0hard/-11soft"
41709,"0hard/-12soft"
41718,"0hard/-12soft"
41725,"0hard/-11soft"
41733,"0hard/-11soft"
41741,"0hard/-11soft"
41750,"0hard/-11soft"
41760,"0hard/-11soft"
41771,"0hard/-11soft"
41780,"0hard/-14soft"
41788,"0hard/-11soft"
41797,"0hard/-11soft"
41805,"0hard/-11soft"
41813,"0hard/-11soft"
41822,"0hard/-11soft"
41832,"0hard/-11soft"
41843,"0hard/-14soft"
41854,"0hard/-14soft"
41864,"0hard/-14soft"
41873,"0hard/-14soft"
41882,"0hard/-14soft"
41892,"0hard/-11soft"
41900,"0hard/-11soft"
41908,"0hard/-11soft"
41916,"0hard/-11soft"
41924,"0hard/-11soft"
41933,"0hard/-11soft"
41941,"0hard/-11soft"
41952,"0hard/-11soft"
41961,"0hard/-11soft"
41970,"0hard/-11soft"
41979,"0hard/-11soft"
41990,"0hard/-11soft"
41999,"0hard/-11soft"
42010,"0hard/-11soft"
42020,"0hard/-15soft"
42029,"0hard/-15soft"
42038,"0hard/-15soft"
42046,"0hard/-11soft"
42055,"0hard/-11soft"
42063,"0hard/-11soft"
42072,"0hard/-11soft"
42080,"0hard/-11soft"
42090,"0hard/-11soft"
42102,"0hard/-11soft"
42111,"0hard/-14soft"
42121,"0hard/-14soft"
42131,"0hard/-14soft"
42142,"0hard/-14soft"
42151,"0hard/-11soft"
42160,"0hard/-11soft"
42170,"0hard/-11soft"
42179,"0hard/-11soft"
42188,"0hard/-11soft"
42199,"0hard/-11soft"
42208,"0hard/-11soft"
42217,"0hard/-11soft"
42226,"0hard/-11soft"
42235,"0hard/-11soft"
42245,"0hard/-11soft"
42257,"0hard/-11soft"
42267,"0hard/-11soft"
42276,"0hard/-11soft"
42286,"0hard/-11soft"
42298,"0hard/-11soft"
42307,"0hard/-11soft"
42318,"0hard/-11soft"
42328,"0hard/-15soft"
42338,"0hard/-15soft"
42348,"0hard/-15soft"
42358,"0hard/-15soft"
42366,"0hard/-11soft"
42375,"0hard/-11soft"
42385,"0hard/-11soft"
42394,"0hard/-11soft"
42402,"0hard/-11soft"
42411,"0hard/-11soft"
42420,"0hard/-11soft"
42429,"0hard/-11soft"
42438,"0hard/-11soft"
42451,"0hard/-11soft"
42461,"0hard/-11soft"
42471,"0hard/-11soft"
42480,"0hard/-11soft"
42490,"0hard/-11soft"
42499,"0hard/-11soft"
42510,"0hard/-11soft"
42519,"0hard/-11soft"
42529,"0hard/-11soft"
42538,"0hard/-11soft"
42548,"0hard/-11soft"
42557,"0hard/-11soft"
42568,"0hard/-11soft"
42577,"0hard/-12soft"
42587,"0hard/-12soft"
42596,"0hard/-11soft"
42604,"0hard/-11soft"
42612,"0hard/-11soft"
42622,"0hard/-11soft"
42630,"0hard/-11soft"
42638,"0hard/-11soft"
42647,"0hard/-11soft"
42657,"0hard/-11soft"
42666,"0hard/-11soft"
42677,"0hard/-11soft"
42687,"0hard/-11soft"
42696,"0hard/-11soft"
42705,"0hard/-11soft"
42714,"0hard/-11soft"
42722,"0hard/-14soft"
42730,"0hard/-11soft"
42739,"0hard/-11soft"
42749,"0hard/-11soft"
42758,"0hard/-11soft"
42769,"0hard/-11soft"
42782,"0hard/-11soft"
42795,"0hard/-11soft"
42809,"0hard/-11soft"
42821,"0hard/-11soft"
42833,"0hard/-11soft"
42846,"0hard/-11soft"
42858,"0hard/-11soft"
42870,"0hard/-11soft"
42884,"0hard/-11soft"
42897,"0hard/-11soft"
42910,"0hard/-11soft"
42921,"0hard/-11soft"
42934,"0hard/-11soft"
42946,"0hard/-11soft"
42957,"0hard/-11soft"
42966,"0hard/-11soft"
42975,"0hard/-11soft"
42989,"0hard/-11soft"
43005,"0hard/-11soft"
43014,"0hard/-11soft"
43031,"0hard/-11soft"
43042,"0hard/-11soft"
43052,"0hard/-11soft"
43060,"0hard/-11soft"
43068,"0hard/-11soft"
43076,"0hard/-11soft"
43084,"0hard/-11soft"
43103,"0hard/-11soft"
43117,"0hard/-11soft"
43125,"0hard/-11soft"
43136,"0hard/-11soft"
43145,"0hard/-11soft"
43161,"0hard/-11soft"
43172,"0hard/-11soft"
43182,"0hard/-11soft"
43191,"0hard/-11soft"
43201,"0hard/-11soft"
43211,"0hard/-11soft"
43223,"0hard/-11soft"
43233,"0hard/-11soft"
43243,"0hard/-11soft"
43253,"0hard/-11soft"
43262,"0hard/-11soft"
43272,"0hard/-11soft"
43283,"0hard/-11soft"
43294,"0hard/-15soft"
43304,"0hard/-11soft"
43311,"0hard/-11soft"
43320,"0hard/-11soft"
43329,"0hard/-11soft"
43338,"0hard/-11soft"
43349,"0hard/-11soft"
43357,"0hard/-11soft"
43366,"0hard/-11soft"
43375,"0hard/-11soft"
43385,"0hard/-11soft"
43394,"0hard/-11soft"
43405,"0hard/-11soft"
43416,"0hard/-11soft"
43425,"0hard/-11soft"
43434,"0hard/-11soft"
43445,"0hard/-11soft"
43454,"0hard/-11soft"
43465,"0hard/-11soft"
43474,"0hard/-11soft"
43483,"0hard/-11soft"
43493,"0hard/-11soft"
43502,"0hard/-11soft"
43511,"0hard/-11soft"
43522,"0hard/-11soft"
43531,"0hard/-11soft"
43540,"0hard/-11soft"
43550,"0hard/-11soft"
43558,"0hard/-11soft"
43567,"0hard/-11soft"
43578,"0hard/-11soft"
43589,"0hard/-11soft"
43600,"0hard/-11soft"
43610,"0hard/-11soft"
43621,"0hard/-11soft"
43633,"0hard/-11soft"
43646,"0hard/-11soft"
43659,"0hard/-11soft"
43670,"0hard/-11soft"
43680,"0hard/-11soft"
43690,"0hard/-11soft"
43699,"0hard/-11soft"
43709,"0hard/-11soft"
43720,"0hard/-11soft"
43729,"0hard/-11soft"
43738,"0hard/-11soft"
43748,"0hard/-11soft"
43758,"0hard/-11soft"
43769,"0hard/-11soft"
43778,"0hard/-15soft"
43788,"0hard/-15soft"
43796,"0hard/-11soft"
43805,"0hard/-11soft"
43813,"0hard/-11soft"
43823,"0hard/-11soft"
43834,"0hard/-11soft"
43845,"0hard/-11soft"
43855,"0hard/-11soft"
43865,"0hard/-11soft"
43874,"0hard/-11soft"
43884,"0hard/-11soft"
43893,"0hard/-11soft"
43906,"0hard/-11soft"
43920,"0hard/-12soft"
43928,"0hard/-11soft"
43939,"0hard/-11soft"
43951,"0hard/-11soft"
43961,"0hard/-11soft"
43974,"0hard/-11soft"
43987,"0hard/-11soft"
43996,"0hard/-11soft"
44005,"0hard/-11soft"
44015,"0hard/-11soft"
44024,"0hard/-11soft"
44035,"0hard/-11soft"
44044,"0hard/-15soft"
44053,"0hard/-15soft"
44062,"0hard/-15soft"
44070,"0hard/-15soft"
44080,"0hard/-15soft"
44089,"0hard/-15soft"
44100,"0hard/-15soft"
44110,"0hard/-11soft"
44119,"0hard/-11soft"
44129,"0hard/-11soft"
44138,"0hard/-11soft"
44146,"0hard/-11soft"
44156,"0hard/-11soft"
44168,"0hard/-11soft"
44177,"0hard/-11soft"
44190,"0hard/-11soft"
44203,"0hard/-11soft"
44216,"0hard/-15soft"
44224,"0hard/-11soft"
44233,"0hard/-11soft"
44245,"0hard/-11soft"
44254,"0hard/-11soft"
44265,"0hard/-11soft"
44276,"0hard/-11soft"
44287,"0hard/-11soft"
44299,"0hard/-11soft"
44310,"0hard/-11soft"
44319,"0hard/-11soft"
44329,"0hard/-11soft"
44343,"0hard/-11soft"
44355,"0hard/-15soft"
44364,"0hard/-15soft"
44372,"0hard/-15soft"
44379,"0hard/-11soft"
44387,"0hard/-11soft"
44396,"0hard/-11soft"
44406,"0hard/-11soft"
44417,"0hard/-11soft"
44429,"0hard/-11soft"
44439,"0hard/-11soft"
44448,"0hard/-11soft"
44458,"0hard/-11soft"
44468,"0hard/-11soft"
44478,"0hard/-11soft"
44491,"0hard/-11soft"
44504,"0hard/-11soft"
44516,"0hard/-11soft"
44527,"0hard/-11soft"
44541,"0hard/-11soft"
44554,"0hard/-11soft"
44567,"0hard/-11soft"
44581,"0hard/-11soft"
44590,"0hard/-11soft"
44601,"0hard/-11soft"
44610,"0hard/-11soft"
44620,"0hard/-11soft"
44630,"0hard/-11soft"
44640,"0hard/-15soft"
44649,"0hard/-19soft"
44656,"0hard/-15soft"
44663,"0hard/-15soft"
44670,"0hard/-15soft"
44678,"0hard/-15soft"
44688,"0hard/-15soft"
44698,"0hard/-15soft"
44708,"0hard/-15soft"
44717,"0hard/-15soft"
44727,"0hard/-15soft"
44737,"0hard/-15soft"
44747,"0hard/-15soft"
44758,"0hard/-15soft"
44768,"0hard/-15soft"
44776,"0hard/-15soft"
44785,"0hard/-15soft"
44794,"0hard/-15soft"
44804,"0hard/-15soft"
44815,"0hard/-15soft"
44824,"0hard/-15soft"
44834,"0hard/-15soft"
44843,"0hard/-15soft"
44852,"0hard/-15soft"
44862,"0hard/-15soft"
44873,"0hard/-15soft"
44885,"0hard/-15soft"
44894,"0hard/-15soft"
44903,"0hard/-15soft"
44913,"0hard/-15soft"
44922,"0hard/-15soft"
44933,"0hard/-15soft"
44942,"0hard/-19soft"
44950,"0hard/-15soft"
44958,"0hard/-15soft"
44966,"0hard/-15soft"
44974,"0hard/-15soft"
44985,"0hard/-15soft"
44999,"0hard/-15soft"
45011,"0hard/-15soft"
45024,"0hard/-15soft"
45035,"0hard/-15soft"
45045,"0hard/-15soft"
45054,"0hard/-15soft"
45063,"0hard/-15soft"
45073,"0hard/-15soft"
45082,"0hard/-15soft"
45093,"0hard/-15soft"
45104,"0hard/-15soft"
45113,"0hard/-15soft"
45122,"0hard/-15soft"
45131,"0hard/-11soft"
45139,"0hard/-11soft"
45148,"0hard/-11soft"
45157,"0hard/-11soft"
45168,"0hard/-11soft"
45177,"0hard/-11soft"
45187,"0hard/-11soft"
45197,"0hard/-11soft"
45206,"0hard/-11soft"
45214,"0hard/-11soft"
45223,"0hard/-11soft"
45233,"0hard/-11soft"
45243,"0hard/-11soft"
45251,"0hard/-11soft"
45260,"0hard/-11soft"
45269,"0hard/-11soft"
45278,"0hard/-11soft"
45287,"0hard/-11soft"
45298,"0hard/-11soft"
45307,"0hard/-11soft"
45316,"0hard/-11soft"
45325,"0hard/-11soft"
45333,"0hard/-11soft"
45341,"0hard/-11soft"
45352,"0hard/-11soft"
45360,"0hard/-11soft"
45370,"0hard/-11soft"
45381,"0hard/-11soft"
45391,"0hard/-11soft"
45401,"0hard/-11soft"
45410,"0hard/-11soft"
45420,"0hard/-11soft"
45429,"0hard/-11soft"
45439,"0hard/-11soft"
45449,"0hard/-11soft"
45458,"0hard/-11soft"
45467,"0hard/-11soft"
45476,"0hard/-11soft"
45485,"0hard/-11soft"
45498,"0hard/-11soft"
45507,"0hard/-11soft"
45516,"0hard/-11soft"
45525,"0hard/-11soft"
45534,"0hard/-11soft"
45545,"0hard/-11soft"
45556,"0hard/-11soft"
45566,"0hard/-11soft"
45575,"0hard/-11soft"
45586,"0hard/-11soft"
45595,"0hard/-11soft"
45604,"0hard/-11soft"
45615,"0hard/-11soft"
45625,"0hard/-11soft"
45635,"0hard/-11soft"
45649,"0hard/-11soft"
45660,"0hard/-11soft"
45670,"0hard/-11soft"
45683,"0hard/-11soft"
45692,"0hard/-11soft"
45700,"0hard/-11soft"
45710,"0hard/-11soft"
45721,"0hard/-11soft"
45731,"0hard/-11soft"
45740,"0hard/-11soft"
45752,"0hard/-11soft"
45762,"0hard/-11soft"
45772,"0hard/-11soft"
45781,"0hard/-11soft"
45790,"0hard/-11soft"
45798,"0hard/-11soft"
45809,"0hard/-11soft"
45822,"0hard/-11soft"
45837,"0hard/-11soft"
45848,"0hard/-11soft"
45858,"0hard/-11soft"
45867,"0hard/-11soft"
45876,"0hard/-11soft"
45884,"0hard/-11soft"
45892,"0hard/-11soft"
45900,"0hard/-11soft"
45907,"0hard/-11soft"
45914,"0hard/-11soft"
45922,"0hard/-11soft"
45931,"0hard/-11soft"
45941,"0hard/-11soft"
45952,"0hard/-11soft"
45960,"0hard/-15soft"
45970,"0hard/-15soft"
45979,"0hard/-15soft"
45988,"0hard/-15soft"
45997,"0hard/-15soft"
46007,"0hard/-15soft"
46016,"0hard/-15soft"
46025,"0hard/-11soft"
46033,"0hard/-11soft"
46041,"0hard/-11soft"
46049,"0hard/-11soft"
46059,"0hard/-11soft"
46070,"0hard/-11soft"
46079,"0hard/-12soft"
46087,"0hard/-11soft"
46095,"0hard/-11soft"
46104,"0hard/-11soft"
46112,"0hard/-11soft"
46123,"0hard/-11soft"
46137,"0hard/-11soft"
46150,"0hard/-14soft"
46163,"0hard/-14soft"
46175,"0hard/-14soft"
46186,"0hard/-14soft"
46198,"0hard/-14soft"
46210,"0hard/-14soft"
46220,"0hard/-11soft"
46229,"0hard/-11soft"
46237,"0hard/-11soft"
46246,"0hard/-11soft"
46257,"0hard/-11soft"
46269,"0hard/-11soft"
46279,"0hard/-11soft"
46289,"0hard/-11soft"
46298,"0hard/-11soft"
46306,"0hard/-11soft"
46314,"0hard/-11soft"
46323,"0hard/-11soft"
46333,"0hard/-11soft"
46342,"0hard/-11soft"
46351,"0hard/-11soft"
46361,"0hard/-11soft"
46370,"0hard/-11soft"
46381,"0hard/-11soft"
46389,"0hard/-11soft"
46399,"0hard/-11soft"
46408,"0hard/-11soft"
46417,"0hard/-11soft"
46426,"0hard/-11soft"
46436,"0hard/-11soft"
46447,"0hard/-11soft"
46457,"0hard/-11soft"
46466,"0hard/-11soft"
46476,"0hard/-11soft"
46485,"0hard/-11soft"
46496,"0hard/-11soft"
46506,"0hard/-12soft"
46514,"0hard/-12soft"
46523,"0hard/-12soft"
46532,"0hard/-12soft"
46543,"0hard/-12soft"
46555,"0hard/-12soft"
46564,"0hard/-12soft"
46574,"0hard/-12soft"
46583,"0hard/-12soft"
46593,"0hard/-12soft"
46605,"0hard/-12soft"
46616,"0hard/-12soft"
46625,"0hard/-12soft"
46634,"0hard/-11soft"
46642,"0hard/-11soft"
46650,"0hard/-11soft"
46658,"0hard/-11soft"
46668,"0hard/-11soft"
46680,"0hard/-11soft"
46690,"0hard/-11soft"
46699,"0hard/-11soft"
46709,"0hard/-11soft"
46719,"0hard/-11soft"
46728,"0hard/-11soft"
46739,"0hard/-11soft"
46752,"0hard/-11soft"
46764,"0hard/-11soft"
46775,"0hard/-11soft"
46785,"0hard/-11soft"
46794,"0hard/-11soft"
46803,"0hard/-11soft"
46812,"0hard/-11soft"
46824,"0hard/-11soft"
46834,"0hard/-11soft"
46843,"0hard/-11soft"
46852,"0hard/-11soft"
46861,"0hard/-11soft"
46871,"0hard/-11soft"
46882,"0hard/-11soft"
46892,"0hard/-11soft"
46902,"0hard/-11soft"
46913,"0hard/-11soft"
46924,"0hard/-11soft"
46934,"0hard/-11soft"
46945,"0hard/-11soft"
46955,"0hard/-11soft"
46964,"0hard/-11soft"
46972,"0hard/-11soft"
46980,"0hard/-11soft"
46989,"0hard/-11soft"
46998,"0hard/-11soft"
47009,"0hard/-11soft"
47018,"0hard/-14soft"
47027,"0hard/-14soft"
47036,"0hard/-14soft"
47046,"0hard/-14soft"
47054,"0hard/-11soft"
47066,"0hard/-11soft"
47076,"0hard/-11soft"
47085,"0hard/-11soft"
47095,"0hard/-11soft"
47107,"0hard/-11soft"
47116,"0hard/-11soft"
47125,"0hard/-11soft"
47135,"0hard/-11soft"
47144,"0hard/-11soft"
47154,"0hard/-11soft"
47166,"0hard/-11soft"
47175,"0hard/-11soft"
47186,"0hard/-11soft"
47194,"0hard/-11soft"
47204,"0hard/-11soft"
47215,"0hard/-11soft"
47229,"0hard/-11soft"
47242,"0hard/-15soft"
47252,"0hard/-15soft"
47260,"0hard/-15soft"
47267,"0hard/-15soft"
47274,"0hard/-15soft"
47282,"0hard/-15soft"
47291,"0hard/-15soft"
47301,"0hard/-11soft"
47309,"0hard/-11soft"
47319,"0hard/-11soft"
47328,"0hard/-11soft"
47338,"0hard/-11soft"
47348,"0hard/-11soft"
47357,"0hard/-11soft"
47367,"0hard/-11soft"
47377,"0hard/-11soft"
47386,"0hard/-11soft"
47398,"0hard/-11soft"
47407,"0hard/-11soft"
47417,"0hard/-11soft"
47427,"0hard/-11soft"
47437,"0hard/-11soft"
47447,"0hard/-11soft"
47458,"0hard/-11soft"
47467,"0hard/-11soft"
47477,"0hard/-11soft"
47486,"0hard/-11soft"
47495,"0hard/-11soft"
47505,"0hard/-11soft"
47515,"0hard/-11soft"
47525,"0hard/-11soft"
47535,"0hard/-11soft"
47544,"0hard/-11soft"
47553,"0hard/-11soft"
47562,"0hard/-11soft"
47573,"0hard/-11soft"
47582,"0hard/-14soft"
47591,"0hard/-14soft"
47601,"0hard/-14soft"
47609,"0hard/-11soft"
47617,"0hard/-11soft"
47626,"0hard/-11soft"
47636,"0hard/-11soft"
47645,"0hard/-11soft"
47655,"0hard/-11soft"
47664,"0hard/-11soft"
47676,"0hard/-11soft"
47686,"0hard/-11soft"
47695,"0hard/-11soft"
47706,"0hard/-11soft"
47715,"0hard/-11soft"
47724,"0hard/-11soft"
47734,"0hard/-11soft"
47743,"0hard/-11soft"
47753,"0hard/-11soft"
47763,"0hard/-11soft"
47774,"0hard/-11soft"
47783,"0hard/-11soft"
47792,"0hard/-11soft"
47802,"0hard/-11soft"
47810,"0hard/-11soft"
47824,"0hard/-11soft"
47834,"0hard/-11soft"
47843,"0hard/-11soft"
47852,"0hard/-11soft"
47862,"0hard/-11soft"
47871,"0hard/-11soft"
47882,"0hard/-11soft"
47891,"0hard/-11soft"
47900,"0hard/-11soft"
47909,"0hard/-11soft"
47918,"0hard/-11soft"
47927,"0hard/-11soft"
47938,"0hard/-11soft"
47947,"0hard/-11soft"
47957,"0hard/-11soft"
47966,"0hard/-11soft"
47976,"0hard/-11soft"
47985,"0hard/-11soft"
47997,"0hard/-11soft"
48006,"0hard/-15soft"
48016,"0hard/-15soft"
48024,"0hard/-11soft"
48032,"0hard/-11soft"
48040,"0hard/-11soft"
48050,"0hard/-11soft"
48059,"0hard/-11soft"
48068,"0hard/-11soft"
48077,"0hard/-11soft"
48087,"0hard/-11soft"
48095,"0hard/-11soft"
48105,"0hard/-11soft"
48117,"0hard/-11soft"
48126,"0hard/-11soft"
48135,"0hard/-11soft"
48144,"0hard/-11soft"
48153,"0hard/-11soft"
48160,"0hard/-11soft"
48170,"0hard/-11soft"
48180,"0hard/-11soft"
48188,"0hard/-11soft"
48197,"0hard/-11soft"
48208,"0hard/-11soft"
48218,"0hard/-12soft"
48226,"0hard/-12soft"
48234,"0hard/-12soft"
48251,"0hard/-12soft"
48260,"0hard/-12soft"
48275,"0hard/-12soft"
48288,"0hard/-12soft"
48297,"0hard/-11soft"
48306,"0hard/-11soft"
48317,"0hard/-11soft"
48326,"0hard/-11soft"
48339,"0hard/-11soft"
48353,"0hard/-11soft"
48363,"0hard/-13soft"
48376,"0hard/-13soft"
48386,"0hard/-13soft"
48394,"0hard/-13soft"
48404,"0hard/-13soft"
48413,"0hard/-13soft"
48427,"0hard/-13soft"
48438,"0hard/-13soft"
48448,"0hard/-13soft"
48458,"0hard/-11soft"
48466,"0hard/-11soft"
48474,"0hard/-11soft"
48485,"0hard/-11soft"
48494,"0hard/-11soft"
48505,"0hard/-11soft"
48515,"0hard/-11soft"
48524,"0hard/-11soft"
48534,"0hard/-11soft"
48543,"0hard/-11soft"
48552,"0hard/-11soft"
48564,"0hard/-11soft"
48573,"0hard/-11soft"
48582,"0hard/-11soft"
48592,"0hard/-11soft"
48602,"0hard/-11soft"
48611,"0hard/-11soft"
48622,"0hard/-11soft"
48632,"0hard/-14soft"
48641,"0hard/-14soft"
48651,"0hard/-14soft"
48660,"0hard/-14soft"
48670,"0hard/-14soft"
48680,"0hard/-14soft"
48690,"0hard/-14soft"
48699,"0hard/-14soft"
48708,"0hard/-14soft"
48718,"0hard/-14soft"
48727,"0hard/-14soft"
48737,"0hard/-14soft"
48747,"0hard/-14soft"
48761,"0hard/-14soft"
48774,"0hard/-14soft"
48786,"0hard/-14soft"
48799,"0hard/-14soft"
48813,"0hard/-14soft"
48823,"0hard/-18soft"
48832,"0hard/-14soft"
48841,"0hard/-14soft"
48850,"0hard/-14soft"
48860,"0hard/-14soft"
48870,"0hard/-14soft"
48882,"0hard/-14soft"
48892,"0hard/-15soft"
48902,"0hard/-15soft"
48910,"0hard/-14soft"
48919,"0hard/-14soft"
48928,"0hard/-14soft"
48937,"0hard/-14soft"
48946,"0hard/-14soft"
48957,"0hard/-14soft"
48966,"0hard/-15soft"
48975,"0hard/-14soft"
48983,"0hard/-14soft"
48990,"0hard/-14soft"
48998,"0hard/-14soft"
49007,"0hard/-14soft"
49016,"0hard/-14soft"
49024,"0hard/-14soft"
49034,"0hard/-14soft"
49043,"0hard/-14soft"
49054,"0hard/-14soft"
49063,"0hard/-14soft"
49074,"0hard/-14soft"
49084,"0hard/-14soft"
49093,"0hard/-14soft"
49103,"0hard/-14soft"
49113,"0hard/-14soft"
49123,"0hard/-14soft"
49132,"0hard/-14soft"
49141,"0hard/-14soft"
49150,"0hard/-14soft"
49159,"0hard/-14soft"
49169,"0hard/-14soft"
49177,"0hard/-14soft"
49187,"0hard/-14soft"
49196,"0hard/-14soft"
49206,"0hard/-14soft"
49217,"0hard/-14soft"
49230,"0hard/-14soft"
49239,"0hard/-14soft"
49248,"0hard/-14soft"
49257,"0hard/-14soft"
49266,"0hard/-14soft"
49275,"0hard/-14soft"
49285,"0hard/-14soft"
49295,"0hard/-18soft"
49302,"0hard/-14soft"
49310,"0hard/-14soft"
49318,"0hard/-14soft"
49327,"0hard/-14soft"
49336,"0hard/-14soft"
49346,"0hard/-14soft"
49358,"0hard/-14soft"
49371,"0hard/-14soft"
49380,"0hard/-14soft"
49389,"0hard/-14soft"
49403,"0hard/-14soft"
49416,"0hard/-14soft"
49426,"0hard/-14soft"
49435,"0hard/-14soft"
49446,"0hard/-14soft"
49456,"0hard/-14soft"
49468,"0hard/-14soft"
49478,"0hard/-18soft"
49487,"0hard/-18soft"
49496,"0hard/-18soft"
49505,"0hard/-18soft"
49515,"0hard/-18soft"
49526,"0hard/-18soft"
49536,"0hard/-20soft"
49544,"0hard/-18soft"
49552,"0hard/-18soft"
49560,"0hard/-18soft"
49567,"0hard/-18soft"
